#Samples have International Geo Sample Numbers (IGSNs) registered with System for Earth Sample Registration (SESAR; https://www.geosamples.org/about/services#igsnregistration). This file maps between sample names and IGSNs. It conforms to the ESS-DIVE Sample ID and Metadata Reporting Format (IGSN-ESS) v1.1.0 (Damerow et al. 2020). Some information may be repeated between the field metadata file and this file. Parent_IGSN is the IGSN for each site ID. The original site ID is listed in the Locality column.,,,,,,,,,,,,,,,,,,,,,
Sample_Name,IGSN,Parent_IGSN,Other_Names,Material,Field_Name_Informal_Classification,Collection_Method,Collection_Method_Description,Comment,Latitude,Longitude,Primary_Physiographic_Feature,Physiographic_Feature_Name,Locality,Country,State_or_Province,City_or_Township,Field_Program_Cruise,Collector_Chief_Scientist,Collection_Date,Related_URL,Related_URL_Type
S19S_0040_Sediment-M,IEWDR015P,IEWDR00PL,NSF Long Term Ecological Research (LTER) site: Konza Prairie,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,69.087692,-96.584798,stream,Kings Creek (N04D),S19S_0040,United States,Kansas,Manhattan,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Walter Dodds, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0040_Sediment-U,IEWDR015Q,IEWDR00PL,NSF Long Term Ecological Research (LTER) site: Konza Prairie,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,39.08766,-96.58479,stream,Kings Creek (N04D),S19S_0040,United States,Kansas,Manhattan,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Walter Dodds, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0041_Sediment-D,IEWDR015R,IEWDR00PM,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,44.299994,-120.858196,stream,Crooked River,S19S_0041,United States,Oregon,Prineville,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Skuyler Herzog, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0041_Sediment-M,IEWDR015S,IEWDR00PM,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,44.300038,-120.858255,stream,Crooked River,S19S_0041,United States,Oregon,Prineville,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Skuyler Herzog, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0041_Sediment-U,IEWDR015T,IEWDR00PM,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,44.300082,-120.85829,stream,Crooked River,S19S_0041,United States,Oregon,Prineville,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Skuyler Herzog, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0042_Sediment-D,IEWDR015U,IEWDR00PN,NSF Long Term Ecological Research (LTER) site: Florida Coastal Everglades,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,25.40976,-80.96434,stream,Shark River Slough,S19S_0042,United States,Florida,Flamingo,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),John Kominoski. Christopher Rizze, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0042_Sediment-M,IEWDR015V,IEWDR00PN,NSF Long Term Ecological Research (LTER) site: Florida Coastal Everglades,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,25.40979,-80.96423,stream,Shark River Slough,S19S_0042,United States,Florida,Flamingo,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),John Kominoski. Christopher Rizze, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0042_Sediment-U,IEWDR015W,IEWDR00PN,NSF Long Term Ecological Research (LTER) site: Florida Coastal Everglades,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,25.40982,-80.96423,stream,Shark River Slough,S19S_0042,United States,Florida,Flamingo,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),John Kominoski. Christopher Rizze, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0043_Sediment-D,IEWDR015X,IEWDR00PO,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,43.14501,-89.472992,stream,Dorn Creek,S19S_0043,United States,Wisconsin,Middleton,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Eric Roden and Lisa Haas, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0043_Sediment-M,IEWDR015Y,IEWDR00PO,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,43.145025,-89.472023,stream,Dorn Creek,S19S_0043,United States,Wisconsin,Middleton,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Eric Roden and Lisa Haas, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0043_Sediment-U,IEWDR015Z,IEWDR00PO,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,43.145025,-89.472134,stream,Dorn Creek,S19S_0043,United States,Wisconsin,Middleton,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Eric Roden and Lisa Haas, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0044_Sediment-D,IEWDR0160,IEWDR00PP,USDA Forest Service Experimental Forest: Santee,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,33.131027,-79.811134,stream,Huger Creek,S19S_0044,United States,South Carolina,Cordesville,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Carl Trettin / Julie Arnold, 2019-08-06,https://whondrs.pnnl.gov,regular URL
S19S_0044_Sediment-M,IEWDR0161,IEWDR00PP,USDA Forest Service Experimental Forest: Santee,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,33.130966,-79.810626,stream,Huger Creek,S19S_0044,United States,South Carolina,Cordesville,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Carl Trettin / Julie Arnold, 2019-08-06,https://whondrs.pnnl.gov,regular URL
S19S_0044_Sediment-U,IEWDR0162,IEWDR00PP,USDA Forest Service Experimental Forest: Santee,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,33.130796,-79.810168,stream,Huger Creek,S19S_0044,United States,South Carolina,Cordesville,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Carl Trettin / Julie Arnold, 2019-08-06,https://whondrs.pnnl.gov,regular URL
S19S_0045_Sediment-D,IEWDR0163,IEWDR00PQ,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,52.475193,13.631299,stream,Erpe River sidechannel,S19S_0045,Germany,Brandenburg,Berlin-HeidemÃ¼hle,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Birgit Mueller, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0045_Sediment-M,IEWDR0164,IEWDR00PQ,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,52.476556,13.625541,stream,Erpe River sidechannel,S19S_0045,Germany,Brandenburg,Berlin-HeidemÃ¼hle,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Birgit Mueller, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0045_Sediment-U,IEWDR0165,IEWDR00PQ,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,52.476254,13.625944,stream,Erpe River sidechannel,S19S_0045,Germany,Brandenburg,Berlin-HeidemÃ¼hle,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Birgit Mueller, 2019-08-05,https://whondrs.pnnl.gov,regular URL
S19S_0046_Sediment-D,IEWDR0166,IEWDR00PR,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,61.67559,7.21246,stream,Nigardsbreen River,S19S_0046,Norway,NA,Nigardsbreen,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jacob C. Yde, 2019-08-27,https://whondrs.pnnl.gov,regular URL
S19S_0046_Sediment-M,IEWDR0167,IEWDR00PR,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,61.6755,7.21221,stream,Nigardsbreen River,S19S_0046,Norway,NA,Nigardsbreen,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jacob C. Yde, 2019-08-27,https://whondrs.pnnl.gov,regular URL
S19S_0046_Sediment-U,IEWDR0168,IEWDR00PR,NA,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,61.6754,7.21196,stream,Nigardsbreen River,S19S_0046,Norway,NA,Nigardsbreen,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jacob C. Yde, 2019-08-27,https://whondrs.pnnl.gov,regular URL
S19S_0047_Sediment-D,IEWDR0169,IEWDR00PS,NSF Long Term Ecological Research (LTER) site: Arctic,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,68.64278,-149.40333,stream,Kuparuk River,S19S_0047,United States,Alaska,Toolik Field Station,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Alex Medvedeff, 2019-08-13,https://whondrs.pnnl.gov,regular URL
S19S_0047_Sediment-M,IEWDR016A,IEWDR00PS,NSF Long Term Ecological Research (LTER) site: Arctic,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,68.64274,-149.40339,stream,Kuparuk River,S19S_0047,United States,Alaska,Toolik Field Station,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Alex Medvedeff, 2019-08-13,https://whondrs.pnnl.gov,regular URL
S19S_0047_Sediment-U,IEWDR016B,IEWDR00PS,NSF Long Term Ecological Research (LTER) site: Arctic,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,68.6427,-149.40346,stream,Kuparuk River,S19S_0047,United States,Alaska,Toolik Field Station,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Alex Medvedeff, 2019-08-13,https://whondrs.pnnl.gov,regular URL
S19S_0048_Sediment-D,IEWDR016C,IEWDR00PT,National Ecological Observatory (NEON) site: CUPE,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,18.10996,-66.98618,stream,Rio Cupeyes,S19S_0048,United States,Puerto Rico,Sabana Grande,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Meritzi Pagan/ Ingrid Ortiz, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0048_Sediment-M,IEWDR016D,IEWDR00PT,National Ecological Observatory (NEON) site: CUPE,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,18.11025,-66.98638,stream,Rio Cupeyes,S19S_0048,United States,Puerto Rico,Sabana Grande,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Meritzi Pagan/ Ingrid Ortiz, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0048_Sediment-U,IEWDR016E,IEWDR00PT,National Ecological Observatory (NEON) site: CUPE,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,18.11029,-66.98655,stream,Rio Cupeyes,S19S_0048,United States,Puerto Rico,Sabana Grande,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Meritzi Pagan/ Ingrid Ortiz, 2019-08-12,https://whondrs.pnnl.gov,regular URL
S19S_0049_Sediment-D,IEWDR016F,IEWDR00PU,National Ecological Observatory (NEON) site: GUIL,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,18.17443,-66.80038,stream,Rio Guilarte,S19S_0049,United States,Puerto Rico,Adjuntas,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Meritzi Pagan/ Ingrid Ortiz, 2019-08-13,https://whondrs.pnnl.gov,regular URL
S19S_0049_Sediment-M,IEWDR016G,IEWDR00PU,National Ecological Observatory (NEON) site: GUIL,Sediment,Riverbed sediment,grab,Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar. See https://www.pnnl.gov/sites/default/files/media/file/SFA_2019_WHONDRS_S19S_Sampling_Protocol_0.pdf for more details.,WHONDRS Summer 2019 Sampling Campaign,18.17424,-66.80038,stream,Rio Guilarte,S19S_0049,United States,Puerto Rico,Adjuntas,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Meritzi Pagan/ Ingrid Ortiz, 2019-08-13,https://whondrs.pnnl.gov,regular URL
