#Samples have International Generic Sample Numbers (IGSNs) registered with System for Earth Sample Registration (SESAR; https://www.geosamples.org/about/services#igsnregistration). This file maps between sample names and IGSNs. It conforms to the ESS-DIVE Sample ID and Metadata Reporting Format (IGSN-ESS) v1.1.0 (Damerow et al. 2020). Some information may be repeated between the field metadata file and this file. Parent_IGSN is the IGSN for each site ID. The original site ID is listed in the Locality column.,,,,,,,,,,,,,,,,,,,,,
Sample_Name,IGSN,Parent_IGSN,Other_Names,Material,Field_Name_Informal_Classification,Collection_Method,Collection_Method_Description,Comment,Latitude,Longitude,Primary_Physiographic_Feature,Physiographic_Feature_Name,Locality,Country,State_or_Province,City_or_Township,Field_Program_Cruise,Collector_Chief_Scientist,Collection_Date,Related_URL,Related_URL_Type
S19S_0087_Sediment-M,10.58052/IEWDR019L,10.58052/IEWDR00QW,N/A,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,43.1233625,-116.7744702,stream,Dobson Creek,S19S_0087,United States,Idaho,Boise,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Erin Murray, 2019-08-21,https://whondrs.pnnl.gov,regular URL
S19S_0087_Sediment-U,10.58052/IEWDR019M,10.58052/IEWDR00QW,N/A,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,43.1231912,-116.7745057,stream,Dobson Creek,S19S_0087,United States,Idaho,Boise,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Erin Murray, 2019-08-21,https://whondrs.pnnl.gov,regular URL
S19S_0089_Sediment-D,10.58052/IEWDR019N,10.58052/IEWDR00QX,N/A,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,37.21008,-80.44539,stream,Stroubles Creek,S19S_0089,United States,Virginia,Blacksburg,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Erin Hotchkiss, 2019-08-26,https://whondrs.pnnl.gov,regular URL
S19S_0089_Sediment-M,10.58052/IEWDR019O,10.58052/IEWDR00QX,N/A,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,37.21012,-80.44529,stream,Stroubles Creek,S19S_0089,United States,Virginia,Blacksburg,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Erin Hotchkiss, 2019-08-26,https://whondrs.pnnl.gov,regular URL
S19S_0089_Sediment-U,10.58052/IEWDR019P,10.58052/IEWDR00QX,N/A,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,37.21014,-80.44513,stream,Stroubles Creek,S19S_0089,United States,Virginia,Blacksburg,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Erin Hotchkiss, 2019-08-26,https://whondrs.pnnl.gov,regular URL
S19S_0090_Sediment-D,10.58052/IEWDR019Q,10.58052/IEWDR00QY,NSF Long Term Ecological Research (LTER) site: Virginia Coast Reserve,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,37.291383,-75.930606,stream,Cobb Mill Creek,S19S_0090,United States,Virginia,Oyster,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Aaron Mills, 2019-08-17,https://whondrs.pnnl.gov,regular URL
S19S_0090_Sediment-M,10.58052/IEWDR019R,10.58052/IEWDR00QY,NSF Long Term Ecological Research (LTER) site: Virginia Coast Reserve,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,37.291374,-75.930615,stream,Cobb Mill Creek,S19S_0090,United States,Virginia,Oyster,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Aaron Mills, 2019-08-17,https://whondrs.pnnl.gov,regular URL
S19S_0090_Sediment-U,10.58052/IEWDR019S,10.58052/IEWDR00QY,NSF Long Term Ecological Research (LTER) site: Virginia Coast Reserve,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,37.291396,-75.930807,stream,Cobb Mill Creek,S19S_0090,United States,Virginia,Oyster,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Aaron Mills, 2019-08-17,https://whondrs.pnnl.gov,regular URL
S19S_0091_Sediment-D,10.58052/IEWDR019T,10.58052/IEWDR00QZ,N/A,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,60.520868,-144.837472,stream,Copper River,S19S_0091,United States,Alaska,Cordova,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jessica Buser. Rick Colwell, 2019-08-25,https://whondrs.pnnl.gov,regular URL
S19S_0091_Sediment-M,10.58052/IEWDR019U,10.58052/IEWDR00QZ,N/A,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,60.520879,-144.837479,stream,Copper River,S19S_0091,United States,Alaska,Cordova,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jessica Buser. Rick Colwell, 2019-08-25,https://whondrs.pnnl.gov,regular URL
S19S_0091_Sediment-U,10.58052/IEWDR019V,10.58052/IEWDR00QZ,N/A,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,60.520913,-144.837484,stream,Copper River,S19S_0091,United States,Alaska,Cordova,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Jessica Buser. Rick Colwell, 2019-08-25,https://whondrs.pnnl.gov,regular URL
S19S_0092_Sediment-D,10.58052/IEWDR019W,10.58052/IEWDR00R0,N/A,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,52.419447,-1.704013,stream,Blythe,S19S_0092,United Kingdom,N/A,Birmingham,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Nicolai Brekenfeld, 2019-09-03,https://whondrs.pnnl.gov,regular URL
S19S_0092_Sediment-M,10.58052/IEWDR019X,10.58052/IEWDR00R0,N/A,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,52.419705,-1.704293,stream,Blythe,S19S_0092,United Kingdom,N/A,Birmingham,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Nicolai Brekenfeld, 2019-09-03,https://whondrs.pnnl.gov,regular URL
S19S_0092_Sediment-U,10.58052/IEWDR019Y,10.58052/IEWDR00R0,N/A,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,52.419804,-1.704362,stream,Blythe,S19S_0092,United Kingdom,N/A,Birmingham,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Nicolai Brekenfeld, 2019-09-03,https://whondrs.pnnl.gov,regular URL
S19S_0093_Sediment-D,10.58052/IEWDR019Z,10.58052/IEWDR00R1,N/A,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,52.800556,-2.304833,stream,Wood Brook,S19S_0093,United Kingdom,N/A,Stafford,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Nicolai Brekenfeld, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0093_Sediment-M,10.58052/IEWDR01A0,10.58052/IEWDR00R1,N/A,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,52.800611,-2.304861,stream,Wood Brook,S19S_0093,United Kingdom,N/A,Stafford,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Nicolai Brekenfeld, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0093_Sediment-U,10.58052/IEWDR01A1,10.58052/IEWDR00R1,N/A,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,52.800667,-2.304694,stream,Wood Brook,S19S_0093,United Kingdom,N/A,Stafford,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Nicolai Brekenfeld, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0094_Sediment-D,10.58052/IEWDR01A2,10.58052/IEWDR00R2,NSF Critical Zone Observatory (CZO) site: Luquillo,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,18.2754452,-65.7852826,stream,Icacos,S19S_0094,United States,Puerto Rico,Naguabo,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Carla Lopez. Tatiana Barreto, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0094_Sediment-M,10.58052/IEWDR01A3,10.58052/IEWDR00R2,NSF Critical Zone Observatory (CZO) site: Luquillo,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,18.2756318,-65.7852594,stream,Icacos,S19S_0094,United States,Puerto Rico,Naguabo,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Carla Lopez. Tatiana Barreto, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0094_Sediment-U,10.58052/IEWDR01A4,10.58052/IEWDR00R2,NSF Critical Zone Observatory (CZO) site: Luquillo,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,18.275889,-65.7853037,stream,Icacos,S19S_0094,United States,Puerto Rico,Naguabo,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Carla Lopez. Tatiana Barreto, 2019-08-19,https://whondrs.pnnl.gov,regular URL
S19S_0096_Sediment-D,10.58052/IEWDR01A5,10.58052/IEWDR00R3,N/A,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,45.2473368,7.805425,stream,Orco,S19S_0096,Italy,N/A,San Benigno Canavese,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Fulvio Boano, 2019-09-03,https://whondrs.pnnl.gov,regular URL
S19S_0096_Sediment-M,10.58052/IEWDR01A6,10.58052/IEWDR00R3,N/A,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,45.2475946,7.8046509,stream,Orco,S19S_0096,Italy,N/A,San Benigno Canavese,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Fulvio Boano, 2019-09-03,https://whondrs.pnnl.gov,regular URL
S19S_0096_Sediment-U,10.58052/IEWDR01A7,10.58052/IEWDR00R3,N/A,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,45.24768,7.8043267,stream,Orco,S19S_0096,Italy,N/A,San Benigno Canavese,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Fulvio Boano, 2019-09-03,https://whondrs.pnnl.gov,regular URL
S19S_0097_Sediment-D,10.58052/IEWDR01A8,10.58052/IEWDR00R4,N/A,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,41.720847,-111.8865,stream,Logan,S19S_0097,United States,Utah,Logan,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Bethany Neilson, 2019-08-18,https://whondrs.pnnl.gov,regular URL
S19S_0097_Sediment-M,10.58052/IEWDR01A9,10.58052/IEWDR00R4,N/A,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,41.720805,-111.886477,stream,Logan,S19S_0097,United States,Utah,Logan,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Bethany Neilson, 2019-08-18,https://whondrs.pnnl.gov,regular URL
S19S_0097_Sediment-U,10.58052/IEWDR01AA,10.58052/IEWDR00R4,N/A,Sediment,Riverbed sediment,grab,"Sediment was scooped with a baked metal spoon into a 125 milliliter glass jar and two 50 milliliter vials containing ""RNAlater"" to preserve for future microbial analysis. See ""WHONDRS_S19S_Sampling-Protocol.pdf"" for more details.",WHONDRS Summer 2019 Sampling Campaign,41.720744,-111.88642,stream,Logan,S19S_0097,United States,Utah,Logan,US Department of Energy River Corridor Science Focus Area; Worldwide Hydrobiogeochemical Observation Network for Dynamic River Systems (WHONDRS),Bethany Neilson, 2019-08-18,https://whondrs.pnnl.gov,regular URL
