Study_Code,Sample_ID,Sed_Extract_Method,Frozen_Method,Thaw_Date,Thawed_Method,Vial_Break_Method,Precipitate_Description,Filter_Method,Randomized_Method,Subsampling_Method,Acidification_Method,NPOC_Software_Method,NPOC_Dilution_Method,NPOC_Dilution_Factor,NPOC_Dilution_Description,Geochem_Method_QA_QC,C_Sample_Vol_mL,C_DIW_Vol_mL,ICR_Dilution_Method,Acidification_After_Dilution_Method,SPE_NPOC_sample_concentration_mg.per.L.as.C,SPE_sample_volume_mL,Final_Concen_After_SPE_ppm,Methanol_elution_mL,SPE_Method,FTICR_Format_Method,FTICR_Ion_Accumulation_Time
Study Code,Sample Name,Method of extracting sample,Frozen method,Date Thawed,Thawed method,Did the vial break? (method code),Precipitate Description (method code),Filter method,Randomized?,Subsampling approach method,Acidified in lab to pH 2? (method code),NPOC method,Dilution method,NPOC dilution factor for calculating NPOC concentration,Description of why dilution occurred,NPOC QA/QC (method code),C Sample Volume (mL),C DI water Volume (mL) Added to Sample for Dilution,Dilution needed to achieve desired C concentration for FTICR?,re-acidified after dilution? Method,Sample concentration after dilution (mg/L as C) (Target final concentration 1.5 mg/L as C for SPE),Sample Volume (ml),Theoretical Final concentration after SPE (assuming 60% efficiency) (ppm),Methanol elution (ml),SPE Method,FTICR-MS Column Information (method code),FTICR-MS Ion Accumulation Time (IAT) 
WHONDRS_S19S,S19S_0098_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,0.6,14.4,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0035_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.43,13.57,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0084_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2,13,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0026_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.46,13.54,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0069_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.56,12.44,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0021_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.72,12.28,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0099_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.42,12.58,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0074_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.77,13.23,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0034_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.43,13.57,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0061_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.08,13.92,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0014_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.46,13.54,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0017_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.57,12.43,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0008_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.25,13.75,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0060_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.02,12.98,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0028_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.18,12.82,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0097_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.04,13.96,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0018_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.91,13.09,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0038_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.41,12.59,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0053_SED_INC_ICR-D,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.09,12.91,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0028_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,0.56,14.44,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0022_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,4.76,10.24,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0077_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.88,13.12,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0037_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.4,13.6,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0090_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.46,13.54,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0043_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.93,12.07,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0032_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.28,12.72,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0055_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.4,13.6,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0071_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.26,13.74,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0021_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.34,12.66,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0085_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.97,13.03,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0020_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,3.34,11.66,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0015_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.11,12.89,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0070_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.65,12.35,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0047_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,0.78,14.22,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0050_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.48,13.52,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0019_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.75,13.25,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0086_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,3.25,11.75,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0100_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,3.25,11.75,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0066_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.15,13.85,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0074_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.99,13.01,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0035_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.38,12.62,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0067_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,0.86,14.14,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0098_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,0.62,14.38,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0078_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.64,13.36,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0082_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,0.99,14.01,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0052_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,0.99,14.01,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0069_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,3.43,11.57,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0029_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,0.9,14.1,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0068_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,3.04,11.96,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0034_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.9,13.1,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0059_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,0.88,14.12,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0072_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.48,12.52,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0083_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.76,13.24,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0027_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.92,13.08,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0097_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.44,13.56,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0018_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.54,13.46,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0024_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,0.78,14.22,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0051_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.5,13.5,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0016_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.08,13.92,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0033_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,3.52,11.48,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0017_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,4.12,10.88,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0089_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,0.53,14.47,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0064_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,0.8,14.2,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0023_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.56,13.44,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0036_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.57,13.43,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0087_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.96,13.04,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0038_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,2.85,12.15,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.1
WHONDRS_S19S,S19S_0045_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.31,13.69,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
WHONDRS_S19S,S19S_0099_SED_INC_ICR-M,SEDEXT_001,FRZ_000,11/29/2019,THW_000,VB_000,PRECIP_000,FLTR_000,RAND_000,SBS_003,ACID_004,NPOC_003,NPOCDILU_001,4,NPOCDESC_003,Geochem_QA_001,1.36,13.64,ICRCDILU_001,ACID2_001,1.5,15,9,1.5,SPE_001,ICRFORM_001,0.2
